"time","single - client_0/train_loss","single - client_0/train_loss__MIN","single - client_0/train_loss__MAX","single - _step","single - _step__MIN","single - _step__MAX"
"61214","2.5227627754211426","2.5227627754211426","2.5227627754211426","22404","22404","22404"
"61217","2.978841781616211","2.978841781616211","2.978841781616211","22405","22405","22405"
"61225","2.5889599323272705","2.5889599323272705","2.5889599323272705","22408","22408","22408"
"61258","2.8161253929138184","2.8161253929138184","2.8161253929138184","22420","22420","22420"
"61263","2.5951428413391113","2.5951428413391113","2.5951428413391113","22422","22422","22422"
"61269","2.365402936935425","2.365402936935425","2.365402936935425","22424","22424","22424"
"61271","2.7316386699676514","2.7316386699676514","2.7316386699676514","22425","22425","22425"
"61274","2.569118022918701","2.569118022918701","2.569118022918701","22426","22426","22426"
"61279","2.588271379470825","2.588271379470825","2.588271379470825","22428","22428","22428"
"61282","2.7966036796569824","2.7966036796569824","2.7966036796569824","22429","22429","22429"
"61285","2.72861909866333","2.72861909866333","2.72861909866333","22430","22430","22430"
"61290","2.9531302452087402","2.9531302452087402","2.9531302452087402","22432","22432","22432"
"61293","2.8256020545959473","2.8256020545959473","2.8256020545959473","22433","22433","22433"
"61296","2.669522285461426","2.669522285461426","2.669522285461426","22434","22434","22434"
"61304","2.6917147636413574","2.6917147636413574","2.6917147636413574","22437","22437","22437"
"61315","2.571904182434082","2.571904182434082","2.571904182434082","22441","22441","22441"
"61326","2.8164496421813965","2.8164496421813965","2.8164496421813965","22445","22445","22445"
"61329","2.6877574920654297","2.6877574920654297","2.6877574920654297","22446","22446","22446"
"61339","2.590510845184326","2.590510845184326","2.590510845184326","22450","22450","22450"
"61342","2.7563438415527344","2.7563438415527344","2.7563438415527344","22451","22451","22451"
"61356","2.752729892730713","2.752729892730713","2.752729892730713","22456","22456","22456"
"61359","2.7696123123168945","2.7696123123168945","2.7696123123168945","22457","22457","22457"
"61383","3.0033164024353027","3.0033164024353027","3.0033164024353027","22466","22466","22466"
"61389","2.538539409637451","2.538539409637451","2.538539409637451","22468","22468","22468"
"61402","2.905266761779785","2.905266761779785","2.905266761779785","22473","22473","22473"
"61408","2.7552738189697266","2.7552738189697266","2.7552738189697266","22475","22475","22475"
"61413","2.722811222076416","2.722811222076416","2.722811222076416","22477","22477","22477"
"61421","2.7646002769470215","2.7646002769470215","2.7646002769470215","22480","22480","22480"
"61430","3.1914052963256836","3.1914052963256836","3.1914052963256836","22483","22483","22483"
"61435","2.596634864807129","2.596634864807129","2.596634864807129","22485","22485","22485"
"61438","2.723468780517578","2.723468780517578","2.723468780517578","22486","22486","22486"
"61440","3.2188830375671387","3.2188830375671387","3.2188830375671387","22487","22487","22487"
"61451","2.739089012145996","2.739089012145996","2.739089012145996","22491","22491","22491"
"61454","2.5530824661254883","2.5530824661254883","2.5530824661254883","22492","22492","22492"
"61457","2.6359565258026123","2.6359565258026123","2.6359565258026123","22493","22493","22493"
"61462","2.680891513824463","2.680891513824463","2.680891513824463","22495","22495","22495"
"61479","2.700204372406006","2.700204372406006","2.700204372406006","22501","22501","22501"
"61481","2.8129749298095703","2.8129749298095703","2.8129749298095703","22502","22502","22502"
"61500","2.6552906036376953","2.6552906036376953","2.6552906036376953","22509","22509","22509"
"61503","2.7822368144989014","2.7822368144989014","2.7822368144989014","22510","22510","22510"
"61511","2.98702335357666","2.98702335357666","2.98702335357666","22513","22513","22513"
"61514","2.746764898300171","2.746764898300171","2.746764898300171","22514","22514","22514"
"61517","2.865656852722168","2.865656852722168","2.865656852722168","22515","22515","22515"
"61525","2.695221424102783","2.695221424102783","2.695221424102783","22518","22518","22518"
"61533","2.5216522216796875","2.5216522216796875","2.5216522216796875","22521","22521","22521"
"61539","2.7201595306396484","2.7201595306396484","2.7201595306396484","22523","22523","22523"
"61547","2.8717055320739746","2.8717055320739746","2.8717055320739746","22526","22526","22526"
"61558","2.5629773139953613","2.5629773139953613","2.5629773139953613","22530","22530","22530"
"61560","2.697082996368408","2.697082996368408","2.697082996368408","22531","22531","22531"
"61569","2.917173385620117","2.917173385620117","2.917173385620117","22534","22534","22534"
"61571","2.7832088470458984","2.7832088470458984","2.7832088470458984","22535","22535","22535"
"61577","2.7001514434814453","2.7001514434814453","2.7001514434814453","22537","22537","22537"
"61580","2.7282564640045166","2.7282564640045166","2.7282564640045166","22538","22538","22538"
"61588","2.8816030025482178","2.8816030025482178","2.8816030025482178","22541","22541","22541"
"61593","2.5444579124450684","2.5444579124450684","2.5444579124450684","22543","22543","22543"
"61604","2.488635540008545","2.488635540008545","2.488635540008545","22547","22547","22547"
"61607","2.8759045600891113","2.8759045600891113","2.8759045600891113","22548","22548","22548"
"61610","2.6695518493652344","2.6695518493652344","2.6695518493652344","22549","22549","22549"
"61615","2.840404987335205","2.840404987335205","2.840404987335205","22551","22551","22551"
"61626","2.873332977294922","2.873332977294922","2.873332977294922","22555","22555","22555"
"61629","2.741525411605835","2.741525411605835","2.741525411605835","22556","22556","22556"
"61637","2.770021915435791","2.770021915435791","2.770021915435791","22559","22559","22559"
"61640","2.5607943534851074","2.5607943534851074","2.5607943534851074","22560","22560","22560"
"61651","2.545124053955078","2.545124053955078","2.545124053955078","22564","22564","22564"
"61653","2.382863759994507","2.382863759994507","2.382863759994507","22565","22565","22565"
"61675","2.6179280281066895","2.6179280281066895","2.6179280281066895","22573","22573","22573"
"61683","2.442864418029785","2.442864418029785","2.442864418029785","22576","22576","22576"
"61686","2.7906477451324463","2.7906477451324463","2.7906477451324463","22577","22577","22577"
"61694","2.6916513442993164","2.6916513442993164","2.6916513442993164","22580","22580","22580"
"61702","2.641598701477051","2.641598701477051","2.641598701477051","22583","22583","22583"
"61713","2.7343621253967285","2.7343621253967285","2.7343621253967285","22587","22587","22587"
"61727","2.644575357437134","2.644575357437134","2.644575357437134","22592","22592","22592"
"61730","2.7558398246765137","2.7558398246765137","2.7558398246765137","22593","22593","22593"
"61741","2.6642050743103027","2.6642050743103027","2.6642050743103027","22597","22597","22597"
"61743","2.728865146636963","2.728865146636963","2.728865146636963","22598","22598","22598"
"61746","2.918525457382202","2.918525457382202","2.918525457382202","22599","22599","22599"
"61760","2.6141419410705566","2.6141419410705566","2.6141419410705566","22604","22604","22604"
"61762","2.8049254417419434","2.8049254417419434","2.8049254417419434","22605","22605","22605"
"61768","2.7012739181518555","2.7012739181518555","2.7012739181518555","22607","22607","22607"
"61771","2.703188419342041","2.703188419342041","2.703188419342041","22608","22608","22608"
"61773","2.5803802013397217","2.5803802013397217","2.5803802013397217","22609","22609","22609"
"61776","2.6378495693206787","2.6378495693206787","2.6378495693206787","22610","22610","22610"
"61781","2.668982744216919","2.668982744216919","2.668982744216919","22612","22612","22612"
"61787","2.725534439086914","2.725534439086914","2.725534439086914","22614","22614","22614"
"61795","2.7477545738220215","2.7477545738220215","2.7477545738220215","22617","22617","22617"
"61811","2.822568893432617","2.822568893432617","2.822568893432617","22623","22623","22623"
"61833","2.6913301944732666","2.6913301944732666","2.6913301944732666","22631","22631","22631"
"61841","2.6172034740448","2.6172034740448","2.6172034740448","22634","22634","22634"
"61847","2.6979451179504395","2.6979451179504395","2.6979451179504395","22636","22636","22636"
"61850","2.649935007095337","2.649935007095337","2.649935007095337","22637","22637","22637"
"61866","2.445772171020508","2.445772171020508","2.445772171020508","22643","22643","22643"
"61869","2.5529072284698486","2.5529072284698486","2.5529072284698486","22644","22644","22644"
"61874","2.6072301864624023","2.6072301864624023","2.6072301864624023","22646","22646","22646"
"61877","2.5201640129089355","2.5201640129089355","2.5201640129089355","22647","22647","22647"
"61880","2.9110794067382812","2.9110794067382812","2.9110794067382812","22648","22648","22648"
"61882","2.695211410522461","2.695211410522461","2.695211410522461","22649","22649","22649"
"61885","2.9874398708343506","2.9874398708343506","2.9874398708343506","22650","22650","22650"
"61888","2.599701404571533","2.599701404571533","2.599701404571533","22651","22651","22651"
"61891","2.6088433265686035","2.6088433265686035","2.6088433265686035","22652","22652","22652"
"61896","2.719560146331787","2.719560146331787","2.719560146331787","22654","22654","22654"
"61899","2.71466064453125","2.71466064453125","2.71466064453125","22655","22655","22655"
"61907","2.8294053077697754","2.8294053077697754","2.8294053077697754","22658","22658","22658"
"61912","2.779458999633789","2.779458999633789","2.779458999633789","22660","22660","22660"
"61929","2.692148208618164","2.692148208618164","2.692148208618164","22666","22666","22666"
"61937","2.517940044403076","2.517940044403076","2.517940044403076","22669","22669","22669"
"61942","2.764296293258667","2.764296293258667","2.764296293258667","22671","22671","22671"
"61945","2.602111577987671","2.602111577987671","2.602111577987671","22672","22672","22672"
"61959","3.0074219703674316","3.0074219703674316","3.0074219703674316","22677","22677","22677"
"61972","2.6900687217712402","2.6900687217712402","2.6900687217712402","22682","22682","22682"
"61989","2.527425765991211","2.527425765991211","2.527425765991211","22688","22688","22688"
"61992","3.106008529663086","3.106008529663086","3.106008529663086","22689","22689","22689"
"62002","2.7291364669799805","2.7291364669799805","2.7291364669799805","22693","22693","22693"
"62011","2.89566969871521","2.89566969871521","2.89566969871521","22696","22696","22696"
"62022","2.68524169921875","2.68524169921875","2.68524169921875","22700","22700","22700"
"62032","2.5657782554626465","2.5657782554626465","2.5657782554626465","22704","22704","22704"
"62035","2.7693991661071777","2.7693991661071777","2.7693991661071777","22705","22705","22705"
"62038","3.1055636405944824","3.1055636405944824","3.1055636405944824","22706","22706","22706"
"62041","3.090623378753662","3.090623378753662","3.090623378753662","22707","22707","22707"
"62043","2.898014545440674","2.898014545440674","2.898014545440674","22708","22708","22708"
"62052","2.7928454875946045","2.7928454875946045","2.7928454875946045","22711","22711","22711"
"62057","2.6473162174224854","2.6473162174224854","2.6473162174224854","22713","22713","22713"
"62062","2.7934987545013428","2.7934987545013428","2.7934987545013428","22715","22715","22715"
"62068","3.2949419021606445","3.2949419021606445","3.2949419021606445","22717","22717","22717"
"62076","2.7361176013946533","2.7361176013946533","2.7361176013946533","22720","22720","22720"
"62079","2.6910271644592285","2.6910271644592285","2.6910271644592285","22721","22721","22721"
"62082","2.913748264312744","2.913748264312744","2.913748264312744","22722","22722","22722"
"62084","3.0728538036346436","3.0728538036346436","3.0728538036346436","22723","22723","22723"
"62095","2.624807357788086","2.624807357788086","2.624807357788086","22727","22727","22727"
"62098","2.7424988746643066","2.7424988746643066","2.7424988746643066","22728","22728","22728"
"62101","2.7321362495422363","2.7321362495422363","2.7321362495422363","22729","22729","22729"
"62106","2.6857519149780273","2.6857519149780273","2.6857519149780273","22731","22731","22731"
